1788,4480
1573,4438
1497,4451
1485,4328
1164,3633
1055,4407
1223,4368
1164,4400
1231,3867
1704,4324
1242,4462
1337,4406
1492,4370
1647,3486
1242,4161
1584,4446
1054,4330
1231,4327
1648,4400
1652,4381
1541,4327
1553,4319
1610,4457
1557,3629
1673,4349
1282,4327
1242,4513
1242,4373
1642,4488
1100,4442
1181,4324
1531,3475
1132,4328
1629,4463
1654,4318
1593,4324
1499,4318
1384,4425
1622,4322
1208,4398
1655,4349
1586,4451
1778,4403
1164,4330
1613,4457
1670,4450
1541,4408
1657,4400
1461,4338
1678,4330
1593,3530
1223,4479
1157,4322
1054,4327
1054,4485
1551,4319
1501,4319
1491,4352
1164,4161
1652,4472
1078,3821
1541,4388
1541,4338
1586,4495
1541,4378
1663,3484
1560,4431
1560,4434
1054,4406
1677,4365
1337,4413
1231,3484
1337,3444
1560,4433
1231,4388
1337,4417
1541,4325
1759,4525
1749,3881
1626,3530
1223,4349
1570,3467
1223,3475
1721,4451
1709,4324
1054,4405
1223,3470
1498,4335
1634,4161
1655,4397
1726,4404
1611,4457
1460,4472
1786,4324
1495,3475
1627,3588
1164,4450
1654,4472
1627,4400
1062,4373
1604,4457
1055,4387
1049,4400
1231,3923
1586,3524
1541,3633
1546,4387
1565,4347
1078,4419
1622,3467
1626,4161
1578,4371
1448,4338
1460,4400
1627,4161
1603,4457
1672,4349
1665,4378
1569,3467
1626,4328
1078,3511
1717,4161
1652,3481
1497,4322
1081,4511
1656,3530
1054,4353
1062,4420
1658,4400
1337,4330
1652,3633
1498,3467
1671,4161
1694,4328
1534,4353
1586,4330
1223,3923
1242,4324
1231,4385
1633,4448
1696,4349
1175,3444
1643,4472
1277,3486
1530,4387
1598,4333
1181,4161
1679,4041
1628,4508
1571,4372
1223,4330
1706,3530
1054,4328
1639,4161
1759,4349
1594,4462
1741,4507
1054,4349
1518,4457
1054,4474
1242,4330
1231,4396
1078,4353
1223,4450
1231,3760
1231,4394
1549,4400
1496,4325
1429,3529
1541,3819
1783,4161
1282,3486
1223,3900
1522,3508
1491,3470
1713,4161
1164,4462
1555,4428
1054,4372
1775,4161
1491,3819
1787,4532
1195,3732
1163,4376
1723,3472
1593,4161
1633,4472
1623,4516
1764,4161
1509,3635
1054,3475
1755,4325
1765,4325
1101,4442
1518,4322
1640,4453
1223,4395
1501,4339
1565,4322
1505,3467
1651,3467
1666,3633
1062,4328
1175,4485
1586,3722
1498,4333
1652,3508
1062,4358
1385,3486
1491,4325
1553,3530
1175,4497
1771,4325
1625,4404
1181,4530
1586,4356
1055,4406
1767,4349
1609,4161
1600,4361
1164,4485
1337,4400
1590,4333
1055,4338
1164,4388
1164,4519
1649,3444
1631,4453
1337,4515
1497,4332
1634,4324
1657,4416
1164,3480
1223,4384
1182,3823
1654,4330
1582,4404
1650,4448
1231,4330
1223,4325
1282,4378
1777,4388
1023,4336
1231,4389
1525,4409
1242,4349
1242,4497
1181,4378
1586,4448
1549,4387
1164,4318
1652,4324
1655,4419
1573,4439
1101,4325
1652,3530
1164,3821
1576,4318
1104,4325
1532,4359
1657,4462
1691,4327
1554,4359
1596,3530
1223,4478
1231,4358
1620,4322
1255,3633
1675,4349
1255,3479
1630,4293
1653,4293
1654,4328
1231,4383
1780,4404
1163,3524
1054,3471
1625,4353
1049,3633
1654,4325
1577,4318
1054,3900
1560,4411
1282,4448
1164,4451
1055,4404
1062,3819
1639,4448
1722,4405
1164,3819
1223,3760
1055,4349
1506,4362
1649,3486
1586,4357
1231,3819
1282,3494
1652,4330
1589,4325
1529,4326
1054,4506
1149,3819
1586,4350
1055,4318
1612,4457
1648,4490
1626,4470
1078,4451
1078,3745
1384,4318
1181,4325
1700,4413
1688,4330
1648,4161
1195,4322
1078,4483
1491,3530
1586,4345
1357,4324
1716,4330
1627,3470
1533,4412
1242,4529
1223,4388
1734,4349
1785,4143
1062,4411
1337,4398
1062,3900
1078,4420
1054,4388
1223,3709
1078,4328
1586,3501
1164,4406
1678,4325
1062,4349
1062,4387
1586,4416
1580,4398
1223,4489
1580,3847
1491,3505
1427,3529
1181,4349
1719,4502
1223,4462
1513,4318
1054,4505
1623,4324
1586,4349
1558,4429
1491,4344
1164,4480
1149,4324
1627,4388
1054,3530
1164,4349
1555,4413
1164,3524
1078,3923
1223,4378
1718,4349
1385,4425
1629,4397
1255,4328
1242,3799
1618,4450
1526,4410
1333,4161
1223,4459
1586,4161
1491,4349
1337,3508
1627,4450
1652,4451
1654,4161
1164,4448
1591,4336
1652,4372
1078,4488
1223,4484
1412,4161
1565,4435
1164,4401
1054,4498
1596,3760
1078,4416
1149,4161
1493,4321
1627,4498
1596,4400
1652,3591
1242,3561
1164,4328
1522,4398
1049,4325
1724,3472
1586,3681
1078,4521
1515,4369
1104,4349
1223,4376
1591,4318
1055,4325
1231,4376
1164,4408
1384,3486
1627,3530
1181,4492
1492,3599
1553,3709
1601,4457
1231,4328
1626,4448
1683,4325
1655,4526
1586,4400
1730,4325
1491,3475
1654,4485
1223,3708
1634,4495
1586,4488
1650,4477
1201,4421
1593,4338
1530,4400
1583,3530
1652,3475
1648,4328
1706,4378
1062,3530
1282,4453
1553,4448
1619,3840
1684,4325
1623,3992
1055,3516
1269,4325
1337,4365
1062,4381
1616,4457
1231,3470
1727,4325
1606,4457
1541,4358
1149,3905
1078,4324
1054,4523
1607,4457
1242,4472
1164,3502
1078,4349
1491,3681
1164,4353
1593,4416
1495,4324
1164,3616
1769,3709
1599,4367
1078,4325
1491,3740
1491,4348
1460,4349
1584,4161
1223,4390
1062,4423
1223,4328
1631,3467
1525,4387
1576,4325
1078,4334
1647,4349
1768,4349
1602,4457
1626,4518
1593,4381
1654,3823
1479,4161
1648,4451
1560,4407
1337,4448
1524,4387
1769,4325
1054,4131
1615,4457
1634,4419
1560,4430
1503,4360
1628,3508
1078,4378
1545,4325
1685,4400
1541,4328
1517,4322
1509,4366
1223,4413
1337,4334
1223,4487
1049,4454
1541,4418
1586,4341
1337,3530
1654,4378
1062,4318
1497,4327
1529,4397
1542,4394
1078,4526
1698,4161
1657,4161
1561,3757
1223,4324
1055,4347
1497,4326
1593,4325
1231,3529
1654,4448
1560,4359
1579,4398
1739,4328
1586,3444
1497,4329
1235,4485
1573,4378
1586,4343
1164,4470
1242,4450
1164,4520
1175,4400
1737,4338
1164,4327
1687,3470
1599,4404
1590,4334
1201,3501
1606,4400
1591,4451
1491,3992
1223,4460
1242,4488
1282,4325
1231,4375
1586,4353
1491,4346
1742,4507
1594,4419
1104,4161
1277,4325
1560,3486
1062,4325
1223,4502
1652,4400
1055,4358
1707,4328
1231,4390
1624,4349
1598,4006
1242,4474
1223,3633
1054,4509
1412,4349
1586,4324
1645,4445
1164,4381
1062,4419
1544,4365
1023,4349
1618,4451
1657,4501
