1769,4362
1591,4428
1713,4473
1625,4131
1758,4469
1562,4323
1507,3745
1527,4379
1490,4452
1650,3959
1758,4446
1662,4443
1584,4359
1564,4341
1606,4509
1536,4398
1586,4379
1684,3516
1721,4514
1716,4430
1735,4451
1733,3959
1746,4442
1663,4467
1717,4517
1729,4467
1615,3620
1787,4463
1779,4522
1516,4394
1591,4445
1663,4526
1747,4421
1594,4385
1269,3923
1575,4343
1535,3561
1629,4471
1731,4354
1665,4510
1628,4377
1688,4350
1695,4027
1577,4027
1547,4361
1500,4131
1625,4507
1617,4511
1527,4360
1575,4374
1637,3629
1054,4435
1765,4391
1255,4356
1669,4348
1610,3471
1595,3494
1588,4371
1539,4530
1551,4439
1772,3634
1652,3485
1766,4405
1566,4526
1630,4450
1521,4410
1676,4381
1640,3891
1746,4450
1576,4409
1612,4355
1733,4370
1640,4445
1558,3847
1688,4517
1714,4502
1545,4402
1732,3633
1770,4376
1744,4393
1100,4461
1207,4389
1763,3481
1693,4323
1546,4331
1714,4334
1255,4388
1611,4483
1778,3799
1493,3524
1503,4405
1657,4467
1559,3821
1734,4322
1569,4427
1490,4363
1665,4446
1685,3923
1534,4438
1778,4439
1677,4466
1590,4336
1632,4382
1670,4522
1720,4358
1517,4352
1534,4504
1740,4323
1533,3511
1614,4333
1781,4318
1667,4423
1745,4501
1772,4487
1578,4437
1548,3525
1547,4379
1163,3905
1156,3472
1760,4324
1502,3740
1523,4293
1524,4500
1515,4446
1512,4330
1163,4368
1573,4379
1282,4492
1509,3481
1548,4378
1100,4404
1760,4336
1595,4529
1688,4461
1231,4472
1755,3480
1719,3688
1585,4357
1678,4434
1780,3486
1566,4494
1713,4372
1753,4481
1384,4014
1499,4500
1651,4431
1639,4041
1707,4400
1659,4500
1705,4446
1505,3905
1506,4423
1657,4524
1081,4521
1081,3616
1657,3905
1514,4414
1242,4336
1502,4503
1517,4439
1195,4506
1777,3486
1623,4484
1620,4391
1784,4490
1722,3881
1717,4420
1748,4474
1671,4338
1101,4501
1725,4341
1661,4344
1337,4381
1767,4439
1578,3494
1337,3494
1497,4441
1602,4469
1674,4324
1551,3485
1049,4411
1101,4143
1625,4496
1714,4499
1594,4361
1623,4389
1733,4338
1596,4517
1786,4501
1727,4515
1575,3847
1672,3485
1599,3605
1508,3732
1770,4445
1777,3480
1677,4367
1767,4052
1502,4356
1635,4499
1569,4454
1716,4397
1653,4354
1703,4425
1049,4445
1559,4528
1581,3740
1768,4522
1054,3745
1639,4143
1677,3935
1534,4378
1573,4411
1706,4445
1207,3900
1560,4395
1788,3480
1746,4436
1494,4482
1679,4388
1429,3836
1703,3588
1757,3686
1650,4440
1525,4471
1758,4488
1385,4505
1651,4367
1699,4437
1743,4143
1582,4511
1531,4386
1664,3486
1665,4487
1580,4476
1570,4322
1716,4131
1516,4293
1600,4328
1686,4362
1728,4444
1734,4503
1277,4340
1195,4320
1742,4484
1496,4531
1572,4337
1738,4441
1679,4348
1677,4381
1535,3471
1718,4512
1777,3529
1384,3708
1708,4342
1780,4415
1654,3452
1523,4455
1632,4355
1282,4421
1515,4354
1586,3467
1508,4349
1781,4484
1385,4388
1777,4409
1632,4526
1494,4378
1787,4448
1611,4464
1429,4369
1758,4390
1657,4337
1779,4422
1223,4345
1744,4396
1746,3693
1617,4343
1579,4460
1429,4384
1776,4444
1634,4513
1749,4472
1511,3760
1623,4422
1570,4342
1427,4508
1715,4438
1506,4383
1558,4405
1707,4426
1518,4449
1717,3681
1774,4041
1513,4523
1543,4501
1448,4461
1670,4331
1573,4481
1550,4374
1633,4413
1670,4422
1525,4365
1774,4436
1580,4532
1531,3471
1723,4432
1677,4416
1708,3836
1511,4519
1696,4451
1195,4449
1519,4361
1535,4394
1533,4393
1639,4518
1766,3633
1760,4379
1630,3745
1531,4524
1081,4414
1537,4474
1753,4472
1578,3616
1685,4409
1761,3708
1788,4491
1765,3722
1492,4442
1519,4344
1740,4386
1583,3529
1479,4490
1626,4417
1384,4493
1223,4398
1740,3732
1706,3970
1277,3935
1618,4409
1760,4478
1534,4377
1527,3740
1622,3633
1644,4371
1570,3620
1530,4475
1528,4327
1725,4508
1662,4041
1671,4410
1624,3561
1700,3599
1678,3479
1780,4412
1647,4438
1492,3970
1551,4416
1611,3681
1695,3709
1557,4365
1554,4351
1644,3900
1696,3486
1749,4520
1779,4503
1573,4533
1651,3524
1612,3472
1562,4388
1543,3709
1699,4393
1760,4293
1588,4416
1639,4523
1545,4532
1757,4456
1576,4456
1530,4365
1541,4336
1731,3693
1725,4479
1772,4413
1584,4006
1658,4449
1732,4497
1563,4501
1612,4246
1554,4385
1412,4488
1667,4416
1723,3732
1485,4400
1545,4014
1556,4388
1634,4329
1521,4480
1734,4494
1207,4434
1175,3799
1505,4324
1556,4507
1733,4402
1598,3881
1460,4348
1553,4400
1384,4496
1634,4402
1629,3518
1655,4027
1081,3840
1679,4473
1614,4472
1592,4382
1559,3629
1610,3836
1565,4404
1496,3757
1540,4327
1579,4246
1662,3511
1723,4403
1547,3900
1631,4477
1049,4407
1511,4520
1501,4458
1255,4394
1573,4343
1674,4322
1550,4499
1775,4335
1422,4417
1733,4489
1735,3745
1673,4395
1741,4493
1779,4347
1333,4351
1615,4379
1610,4523
1529,4377
1561,3708
1732,4344
1642,4362
1493,4454
1505,4506
1707,3722
1531,4371
1647,4474
1485,4464
1653,3516
1711,4354
1556,4441
1744,4525
1711,3530
1583,4339
1590,3681
1505,4350
1508,3823
1681,4419
1619,4445
1616,4434
1571,4518
1532,3970
1182,4522
1519,4142
1742,4387
1604,4480
1723,4502
1569,4450
1510,4495
1503,4408
1741,4458
1633,4370
1644,4335
1678,4490
1713,3501
1100,3529
1100,4426
